뉴스 제목,뉴스 링크,언론사,날짜
트위터에 음해 공격? 머스크 인수 뒤 악성 게시글 '봇물',https://www.yna.co.kr/view/AKR20221031048000009?input=1195m,연합뉴스,2022-10-31
"트위터, 지옥 안 만든다더니…머스크, 음모론 트윗했다 비난 일자 삭제",https://view.asiae.co.kr/article/2022103110291480696,아시아경제언론사 선정,2022-10-31
"[EU 정책] 트위터 수장된 머스크, EU 규제 난관 어떻게 극복할까?",http://www.greened.kr/news/articleView.html?idxno=298510,녹색경제신문,2022-10-31
"일론 머스크 ""트위터, 콘텐츠 관리위 구성할 것""",https://zdnet.co.kr/view/?no=20221031084634,ZDNet Korea,2022-10-31
[Inside ETF] 핀테크 혁신 성장…미래 주목할 ETF는,https://magazine.hankyung.com/money/article/202210161241c,머니,2022-10-31
[박순웅 회계] 재고자산 회계처리 시 계속기록법 따라야,http://www.aptn.co.kr/news/articleView.html?idxno=101501,아파트관리신문,2022-10-31
[위기의 데브시스터즈] 게임 운영 곳곳에 구멍...여론 조작 논란까지,https://www.paxnetnews.com/articles/93456,팍스넷뉴스,2022-10-31
"[더벨][코스닥 이전 상장사 분석]'재무 안정' 엠로, 클라우드·AI 발판 매출 ...",http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202210140900336720102371,더벨,2022-10-31
"SNS 접겠다던 조국, 26일만에…이태원 참사 애도 사진",https://news.kmib.co.kr/article/view.asp?arcid=0017620941&code=61111111&cp=nv,국민일보,2022-10-31
“中 세계 최대 아이폰 공장서 ‘코로나 봉쇄’ 노동자 대규모 탈출”,https://biz.chosun.com/international/international_general/2022/10/31/7RZGLDR7P5A2FGMAZSEMDFDBH4/?utm_source=naver&utm_medium=original&utm_campaign=biz,조선비즈언론사 선정,2022-10-31
"트위터 쥔 머스크, 상폐 신청·임원 해고…개혁작업 어디까지 [장가희 기자의...",https://biz.sbs.co.kr/article_hub/20000086962?division=NAVER,SBS Biz언론사 선정,2022-10-31
압사 대참사 벌어지자 일각에선 “지하철 이태원역 무정차 통과했어야”,http://www.segye.com/content/html/2022/10/30/20221030511692.html?OutUrl=naver,세계일보언론사 선정,2022-10-31
"머스크 인수 후 가짜뉴스 넘치는 트위터, 왜?",https://www.chosun.com/economy/tech_it/2022/10/31/NAXKMWI3MBCKVPRUJQLP5NDX5M/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2022-10-31
[이태원 참사] '대규모 인파 예상' 서울시·용산구·경찰 '안전대책' 없었다,http://www.safetimes.co.kr/news/articleView.html?idxno=115504,세이프타임즈,2022-10-30
"[이태원 참사] 위험 조짐 있었는데, 적극적 대비는 없었다…서울시 사전 대책...",http://www.topstarnews.net/news/articleView.html?idxno=14769157,톱스타뉴스,2022-10-30
"진주시, JDM 이용 청소년 이벤트 실시",http://www.gnnews.co.kr/news/articleView.html?idxno=513366,경남일보,2022-10-30
[이태원 참사] 위험 조짐 있었는데…막을 순 없었나(종합),https://www.yna.co.kr/view/AKR20221030025551004?input=1195m,연합뉴스언론사 선정,2022-10-30
"""코로나 봉쇄 정저우 폭스콘 공장서 노동자 탈출 이어져""(종합)",https://www.yna.co.kr/view/AKR20221030022351074?input=1195m,연합뉴스,2022-10-30
‘마이크로소프트 이그나이트’에서 선보인 클라우드 인프라·AI·보안 기술들,https://byline.network/?p=9004111222486191,바이라인네트워크,2022-10-30
"'마약·폭행혐의 논란' 씨잼, ""아빠됐다"" 깜짝 고백",http://www.osen.co.kr/article/G1111978739,OSEN,2022-10-30
"박희영 용산구청장, 사상자와 가족에게 깊은 애도와 위로",http://www.m-i.kr/news/articleView.html?idxno=960517,매일일보,2022-10-30
"외신들 ""이태원 참사, 충분한 현장 인력·대비책 없었다""",https://www.busan.com/view/busan/view.php?code=2022103019051387489,부산일보언론사 선정,2022-10-30
"[이태원 참사] 용산구, 연말까지 애도기간…""사고 수습 전력""(종합)",https://www.yna.co.kr/view/AKR20221030057951004?input=1195m,연합뉴스,2022-10-30
[이태원 참사] 희생자 2명 늘어 153명 참변 … 11월 5일까지 국가애도기간 선...,http://www.safetimes.co.kr/news/articleView.html?idxno=115495,세이프타임즈,2022-10-30
일상과 함께 즐기는 풍요로운 문화예술,http://www.ikoreanspirit.com/news/articleView.html?idxno=69038,K스피릿,2022-10-30
[이태원 참사] 하루전 조짐 있었는데…'무대책 행정' 비판,http://www.idomin.com/news/articleView.html?idxno=808567,경남도민일보,2022-10-30
"박희영 용산구청장 ""사상자와 가족에게 깊은 애도와 위로""",http://www.edaily.co.kr/news/newspath.asp?newsid=02545286632498168,이데일리,2022-10-30
"용산구, 연말까지 애도기간…모든 행사와 단체활동 중단",https://www.hankyung.com/society/article/202210304265i,한국경제,2022-10-30
이틀 전 대책회의 안건은 방역·마약… 안전조치는 없었다 [이태원 핼러윈 참...,http://www.segye.com/content/html/2022/10/30/20221030511401.html?OutUrl=naver,세계일보언론사 선정,2022-10-30
외신들 “인기 드라마 배경된 곳에서 참사” [이태원 핼러윈 참사],http://www.segye.com/content/html/2022/10/30/20221030511458.html?OutUrl=naver,세계일보,2022-10-30
머스크가 손에 쥔 '트위터' 11월 8일 상장 폐지,http://www.edaily.co.kr/news/newspath.asp?newsid=02338646632498168,이데일리언론사 선정,2022-10-30
"대구기계부품연구원, 과기정통부 연구시설·장비비 통합관리기관 지정",https://www.etnews.com/20221028000085,전자신문,2022-10-30
[이태원 대참사] K-팝 공연 잇단 취소…국가 애도기간 돌입,https://ilyo.co.kr/?ac=article_view&entry_id=439670,일요신문,2022-10-30
'이태원 참사 하루 전 조짐'…대책은 없었다,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4873704,MBN,2022-10-30
이태원 압사 사고 용산구청 안전대책 미비 비판 나와,http://www.mediatoday.co.kr/news/articleView.html?idxno=306591,미디어오늘언론사 선정,2022-10-30
머스크 CEO의 트위터 출범…'표현 자유 절대주의·마이웨이 경영',https://www.asiatoday.co.kr/view.php?key=20221030010015313,아시아투데이,2022-10-30
"이태원 참사, 예견된 재앙…하루 전 조짐 있었는데 `무대책 행정`",http://www.dt.co.kr/contents.html?article_no=2022103002109919036008&ref=naver,디지털타임스언론사 선정,2022-10-30
[초점] 벌써 시험대 오른 머스크 트위터의 '표현의 자유',http://www.g-enews.com/ko-kr/news/article/news_all/2022103013152410359a1f309431_1/article.html,글로벌이코노믹,2022-10-30
‘이태원 압사’ 전날부터 대형사고 우려 있었는데…서울시 뭐했나?,https://www.dailian.co.kr/news/view/1167792/?sc=Naver,데일리안언론사 선정,2022-10-30
[이태원 참사] 하루전 조짐 있었는데 서울시 무대책…구청은 당일 현장 관리 ...,http://www.topstarnews.net/news/articleView.html?idxno=14769000,톱스타뉴스,2022-10-30
금요일부터 대비 가능했는데…'지자체 무대책 행정' 도마에,https://news.sbs.co.kr/news/endPage.do?news_id=N1006951603&plink=ORI&cooper=NAVER,SBS언론사 선정,2022-10-30
[이태원 참사] 하루전 조짐 있었는데…'무대책 행정' 비판,https://www.yna.co.kr/view/AKR20221030025500004?input=1195m,연합뉴스언론사 선정,2022-10-30
"[토큰포스트 주말 브리핑] 애널리스트 ""다음주 연준 비둘기파적 스탠스 취하면...",https://www.tokenpost.kr/article-110256,토큰포스트,2022-10-30
"""모든 주거 건물 소독"" 中 정저우·광저우 코로나 확산 비상",https://www.yna.co.kr/view/AKR20221030022300074?input=1195m,연합뉴스,2022-10-30
"""정부가 물꼬 터줘야""…'제로트러스트' 보안 대중화되려면",http://www.newsis.com/view/?id=NISX20221028_0002065954&cID=13111&pID=13100,뉴시스언론사 선정,2022-10-30
"외신들 ""핼러윈의 비극"" 일제히 타전",https://www.ekn.kr/web/view.php?key=20221030010004707,에너지경제,2022-10-30
"이태원 핼러윈 참사에… 바이든도 마크롱도 ""한국의 비극 함께할 것"" 위로",https://www.sedaily.com/NewsView/26CJUX7RQ1,서울경제,2022-10-30
"[이태원 참사]박희영 용산구청장, 사상자와 가족에게 깊은 애도와 위로...연말...",https://view.asiae.co.kr/article/2022103007134215524,아시아경제,2022-10-30
"일본서 히트친 라인, 한국에선 인기 없는 이유",http://moneys.mt.co.kr/news/mwView.php?no=2022102816030356551,머니S언론사 선정,2022-10-30
"""광고 끊어"" GM의 결단…경쟁사 '테슬라'의 트위터와 거리두기?",http://news.mt.co.kr/mtview.php?no=2022102922015864329,머니투데이,2022-10-30
'그것이 알고 싶다' 양산 모녀 실종사건…무슨 일이 있었던 걸까?,http://sports.hankooki.com/news/articleView.html?idxno=6811070,스포츠한국,2022-10-29
"'그것이 알고 싶다' 양산 모녀 실종, 행방 추적…아동 관리 시스템 점검",http://www.celuvmedia.com/article.php?aid=1667052600439670006,셀럽미디어,2022-10-29
'그것이 알고 싶다' 양산 모녀 실종 사건 추적,http://www.cbci.co.kr/news/articleView.html?idxno=434669,CBC뉴스,2022-10-29
"‘파워 트위터리안’ 트럼프, 트위터 복귀할까… 머스크 “콘텐츠 관리위 구성...",https://www.ddaily.co.kr/news/article.html?no=249987,디지털데일리,2022-10-29
'그알' 4년째 행방불명' 양산 모녀 실종사건' 재조명,https://www.sisamagazine.co.kr/news/articleView.html?idxno=472059,시사매거진,2022-10-29
"H.O.T. 이재원, 갑상선암 완치 후 활동 범위 확장 중!…코스메티 넘어 다양한...",http://sports.chosun.com/news/ntype.htm?id=202210300100201760015401&servicedate=20221029,스포츠조선,2022-10-29
"트럼프 트위터 계정 복구될까?…머스크, 트위터 콘텐츠관리위 구성",http://www.g-enews.com/ko-kr/news/article/news_all/20221029201722410e8b8a793f7_1/article.html,글로벌이코노믹,2022-10-29
"'그알' 불법대출 받은 아내, 양산 모녀 실종사건 진실은?",https://www.gukjenews.com/news/articleView.html?idxno=2581451,국제뉴스,2022-10-29
[그것이 알고싶다] SOS 일까? 양산 모녀 실종사건 미스터리,http://www.queen.co.kr/news/articleView.html?idxno=382169,Queen,2022-10-29
"트럼프, 머스크 트위터 인수에 ""매우 기쁘다"" 입장",https://www.sisa-news.com/news/article.html?no=218108,시사뉴스,2022-10-29
"GM, 일론 머스크가 트위터 인수한 뒤 유료광고 일시 중단",http://www.g-enews.com/ko-kr/news/article/news_all/202210291708124375e8b8a793f7_1/article.html,글로벌이코노믹,2022-10-29
"트럼프, 트위터로 돌아올까?…머스크의 트위터, 콘텐츠관리위 마련",http://www.newsis.com/view/?id=NISX20221029_0002066254&cID=10101&pID=10100,뉴시스언론사 선정,2022-10-29
"머스크, 트위터 인수 완료…트럼프 ""제정신인 사람이 트위터 소유""",http://www.sporbiz.co.kr/news/articleView.html?idxno=636240,한스경제,2022-10-29
"머스크에 인수된 트위터, 혐오 발언 급증…트럼프도 돌아올까",http://news.mt.co.kr/mtview.php?no=2022102915025854143,머니투데이,2022-10-29
아마존 계정 비활성화 예방을 위한 6가지 체크리스트,https://www.venturesquare.net/866689,벤처스퀘어,2022-10-29
머스크 손에 들어온 트위터... 트럼프 계정 부활할까,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002876133&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,오마이뉴스,2022-10-29
'그것이 알고 싶다' 양산 모녀 실종사건…갑자기 증발된 모녀와 구조신호,http://www.mediapen.com/news/view/766135,미디어펜,2022-10-29
"주인 바뀐 트위터, 트럼프 돌아올까",https://www.chosun.com/international/international_general/2022/10/29/LNH3BK7R6ZG37NL73XOOLQ7GY4/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,조선일보,2022-10-29
"[그것이 알고싶다] 실종 4년, 생존반응 없는 양산 모녀 실종사건 미스터리",https://www.foodneconomy.com/news/articleView.html?idxno=341008,푸드경제신문 organiclife,2022-10-29
트위터 인수한 머스크…상폐신청·퇴출계정 복구 논의 등 ‘광폭행보’,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202210291132477390186,대한경제,2022-10-29
"美트럼프, 트위터 복귀하나···일론머스크 “트위터에 콘텐츠 관리위 구성해...",https://www.khan.co.kr/world/america/article/202210291146001,경향신문,2022-10-29
‘트럼프 계정 복구되나’… 트위터 콘텐츠관리위 구성,http://www.munhwa.com/news/view.html?no=2022102901039907008009,문화일보언론사 선정,2022-10-29
"트럼프·러 매체 계정 부활할까… 머스크, 트위터 콘텐츠 관리위 구성",https://www.seoul.co.kr/news/newsView.php?id=20221029500035&wlog_tag3=naver,서울신문언론사 선정,2022-10-29
"'파워 트위터리안' 트럼프 돌아오나... 머스크, 트위터 인수 완료",https://hankookilbo.com/News/Read/A2022102910480005853?did=NA,한국일보언론사 선정,2022-10-29
"머스크 인수 소식에 트럼프 ""트위터 드디어 제정신됐다""",http://www.fnnews.com/news/202210291111365754,파이낸셜뉴스언론사 선정,2022-10-29
"트위터, '영정' 계정 복구 검토할 위원회 설치…트럼프 계정도 논의될 듯",https://www.sedaily.com/NewsView/26CJDZ4KDO,서울경제,2022-10-29
"머스크, 트위터 콘텐츠관리위 구성…트럼프 계정 복구되나",http://www.mediapen.com/news/view/766118,미디어펜,2022-10-29
트위터 콘텐츠관리위 구성…트럼프 계정 복구 논의할 듯(종합),https://www.yna.co.kr/view/AKR20221029004951075?input=1195m,연합뉴스,2022-10-29
'갈등 유발' 트럼프의 트위터 계정 복구되나,https://news.sbs.co.kr/news/endPage.do?news_id=N1006950720&plink=ORI&cooper=NAVER,SBS언론사 선정,2022-10-29
[연합뉴스 이 시각 헤드라인] - 10:30,https://www.yna.co.kr/view/AKR20221029021800011?input=1195m,연합뉴스,2022-10-29
트위터 새 주인 머스크 “정지된 계정들 풀어준다”,https://news.kmib.co.kr/article/view.asp?arcid=0090000084&code=61131111&cp=nv,국민일보언론사 선정,2022-10-29
[김성주 더봄] 농사 지으려면 기초 회계는 알아야 한다,https://www.womaneconomy.co.kr/news/articleView.html?idxno=213723,여성경제신문,2022-10-29
트위터 손에 쥔 머스크…상폐 신청·퇴출계정 재검토 `광폭행보`,http://www.edaily.co.kr/news/newspath.asp?newsid=01285766632497840,이데일리언론사 선정,2022-10-29
트럼프 전 美대통령 트위터 계정 복구되나,http://news.heraldcorp.com/view.php?ud=20221029000025,헤럴드경제,2022-10-29
10월28일 이브닝뉴스 헤드라인,https://www.radiokorea.com/news/article.php?uid=400979,라디오코리아,2022-10-29
'그것이 알고 싶다' 4년 전 갑작스레 사라진 양산 모녀 실종사건 조명,http://www.joygm.com/news/articleView.html?idxno=100496,광명지역신문,2022-10-29
정부 저금리 대출·근로장려금 신청?...사기 문자 활개,https://news.mtn.co.kr/news-detail/2022102909015630149,MTN,2022-10-29
